question_id,module_id,phase_id,q_num,question_type,prompt_en,prompt_zh,prompt_es,option_a_en,option_a_zh,option_a_es,option_b_en,option_b_zh,option_b_es,option_c_en,option_c_zh,option_c_es,option_d_en,option_d_zh,option_d_es,correct_option,explanation_a_en,explanation_a_zh,explanation_a_es,explanation_b_en,explanation_b_zh,explanation_b_es,explanation_c_en,explanation_c_zh,explanation_c_es,explanation_d_en,explanation_d_zh,explanation_d_es,fallback_tip_en,fallback_tip_zh,fallback_tip_es,difficulty,review_status,review_notes
modals_contrast_q01,modals,contrast,1,multiple_choice_single,You ___ smoke here. It is a hospital.,You ___ smoke here. It is a hospital.,You ___ smoke here. It is a hospital.,do not have to,do not have to,do not have to,must not,must not,must not,should not,should not,should not,might not,might not,might not,B,"Do not have to = not necessary, but not prohibited.",选项 A。,Opción A.,Correct! Must not = strictly prohibited.,正确！选项 B。,¡Correcto! Opción B.,"Should not = advice, too weak for hospital rule.",选项 C。,Opción C.,"Might not = possibility, not prohibition.",选项 D。,Opción D.,Must not = prohibition (vs. do not have to = no obligation).,Must not = prohibition (vs. do not have to = no obligation).,Must not = prohibition (vs. do not have to = no obligation).,2,draft,
modals_contrast_q02,modals,contrast,2,multiple_choice_single,I ___ finish this report today. The deadline is tomorrow.,I ___ finish this report today. The deadline is tomorrow.,I ___ finish this report today. The deadline is tomorrow.,can,can,can,have to,have to,have to,might,might,might,would,would,would,B,"Can = ability, not obligation.",选项 A。,Opción A.,Correct! Have to = external obligation.,正确！选项 B。,¡Correcto! Opción B.,"Might = possibility, too weak.",选项 C。,Opción C.,Would = conditional.,选项 D。,Opción D.,Have to for external obligation.,Have to for external obligation.,Have to for external obligation.,2,draft,
modals_production_q01,modals,prod,1,multiple_choice_single,Choose the correct sentence:,Choose the correct sentence:,Choose the correct sentence:,You must to go now.,You must to go now.,You must to go now.,You must go now.,You must go now.,You must go now.,You must going now.,You must going now.,You must going now.,You must gone now.,You must gone now.,You must gone now.,B,Must to = ungrammatical.,选项 A。,Opción A.,Correct! Must go = modal + base form.,正确！选项 B。,¡Correcto! Opción B.,Must going = ungrammatical.,选项 C。,Opción C.,Must gone = ungrammatical.,选项 D。,Opción D.,Must + base verb (no to).,Must + base verb (no to).,Must + base verb (no to).,2,draft,
modals_production_q02,modals,prod,2,multiple_choice_single,Choose the correct sentence:,Choose the correct sentence:,Choose the correct sentence:,She cans speak French.,She cans speak French.,She cans speak French.,She can speak French.,She can speak French.,She can speak French.,She can speaks French.,She can speaks French.,She can speaks French.,She can to speak French.,She can to speak French.,She can to speak French.,B,Cans = modals do not take -s.,选项 A。,Opción A.,Correct! Can speak = modal + base.,正确！选项 B。,¡Correcto! Opción B.,Can speaks = no -s after modal.,选项 C。,Opción C.,Can to speak = no to after modal.,选项 D。,Opción D.,"Can + base verb. No -s, no to.","Can + base verb. No -s, no to.","Can + base verb. No -s, no to.",2,draft,
determiners_articles_q01,determiners,articles,1,multiple_choice_single,I saw ___ elephant at the zoo.,I saw ___ elephant at the zoo.,I saw ___ elephant at the zoo.,a,a,a,an,an,an,the,the,the,Ø,Ø,Ø,B,A = before consonants.,选项 A。,Opción A.,Correct! An elephant (vowel sound).,正确！选项 B。,¡Correcto! Opción B.,"The = specific elephant, but first mention.",选项 C。,Opción C.,Zero article = ungrammatical here.,选项 D。,Opción D.,An before vowel sounds.,An before vowel sounds.,An before vowel sounds.,2,draft,
determiners_articles_q02,determiners,articles,2,multiple_choice_single,___ sun rises in the east.,___ sun rises in the east.,___ sun rises in the east.,A,A,A,An,An,An,The,The,The,Ø,Ø,Ø,C,"A = indefinite, but sun is unique.",选项 A。,Opción A.,"An = before vowels, but sun is unique.",选项 B。,Opción B.,Correct! The sun = unique.,正确！选项 C。,¡Correcto! Opción C.,Zero article = wrong for unique things.,选项 D。,Opción D.,The for unique things.,The for unique things.,The for unique things.,2,draft,
determiners_articles_q03,determiners,articles,3,multiple_choice_single,She is ___ best student in the class.,She is ___ best student in the class.,She is ___ best student in the class.,a,a,a,an,an,an,the,the,the,Ø,Ø,Ø,C,"A = indefinite, not superlative.",选项 A。,Opción A.,An = before vowels.,选项 B。,Opción B.,Correct! The best = superlative requires the.,正确！选项 C。,¡Correcto! Opción C.,Zero article = wrong with superlative.,选项 D。,Opción D.,The with superlatives.,The with superlatives.,The with superlatives.,2,draft,
determiners_articles_q04,determiners,articles,4,multiple_choice_single,___ love is a beautiful thing.,___ love is a beautiful thing.,___ love is a beautiful thing.,A,A,A,An,An,An,The,The,The,Ø,Ø,Ø,D,A = specific instance.,选项 A。,Opción A.,An = before vowels.,选项 B。,Opción B.,The = specific love.,选项 C。,Opción C.,Correct! No article for abstract general concepts.,正确！选项 D。,¡Correcto! Opción D.,Zero article for abstract nouns in general sense.,Zero article for abstract nouns in general sense.,Zero article for abstract nouns in general sense.,2,draft,
determiners_definite_q01,determiners,definite,1,multiple_choice_single,I bought a book. ___ book is very interesting.,I bought a book. ___ book is very interesting.,I bought a book. ___ book is very interesting.,A,A,A,An,An,An,The,The,The,Ø,Ø,Ø,C,"A = indefinite, first mention.",选项 A。,Opción A.,An = before vowels.,选项 B。,Opción B.,Correct! The book = now known from context.,正确！选项 C。,¡Correcto! Opción C.,Zero article = wrong for specific known item.,选项 D。,Opción D.,The for second mention / known reference.,The for second mention / known reference.,The for second mention / known reference.,2,draft,
determiners_definite_q02,determiners,definite,2,multiple_choice_single,"Can you close ___ door, please?","Can you close ___ door, please?","Can you close ___ door, please?",a,a,a,an,an,an,the,the,the,Ø,Ø,Ø,C,"A = any door, not specific.",选项 A。,Opción A.,An = before vowels.,选项 B。,Opción B.,Correct! The door = shared context.,正确！选项 C。,¡Correcto! Opción C.,Zero article = wrong here.,选项 D。,Opción D.,The when both speaker and listener know which one.,The when both speaker and listener know which one.,The when both speaker and listener know which one.,2,draft,
determiners_quantifiers_q01,determiners,quantifiers,1,multiple_choice_single,There are not ___ eggs left in the fridge.,There are not ___ eggs left in the fridge.,There are not ___ eggs left in the fridge.,some,some,some,any,any,any,much,much,much,few,few,few,B,Some = positive sentences.,选项 A。,Opción A.,Correct! Any = negative/ question contexts.,正确！选项 B。,¡Correcto! Opción B.,Much = uncountable nouns.,选项 C。,Opción C.,Few = positive meaning.,选项 D。,Opción D.,Any in negative sentences.,Any in negative sentences.,Any in negative sentences.,2,draft,
determiners_quantifiers_q02,determiners,quantifiers,2,multiple_choice_single,How ___ money do you need?,How ___ money do you need?,How ___ money do you need?,many,many,many,much,much,much,few,few,few,some,some,some,B,Many = countable nouns.,选项 A。,Opción A.,Correct! Much money = uncountable.,正确！选项 B。,¡Correcto! Opción B.,Few = countable.,选项 C。,Opción C.,Some = not in how questions.,选项 D。,Opción D.,Much for uncountable nouns in questions.,Much for uncountable nouns in questions.,Much for uncountable nouns in questions.,2,draft,
determiners_quantifiers_q03,determiners,quantifiers,3,multiple_choice_single,There is very ___ sugar in my coffee. I need more.,There is very ___ sugar in my coffee. I need more.,There is very ___ sugar in my coffee. I need more.,little,little,little,few,few,few,much,much,much,many,many,many,A,Correct! Little sugar = not enough.,正确！选项 A。,¡Correcto! Opción A.,Few = countable.,选项 B。,Opción B.,Much = large amount.,选项 C。,Opción C.,Many = countable.,选项 D。,Opción D.,"Little for small amount (uncountable, negative sense).","Little for small amount (uncountable, negative sense).","Little for small amount (uncountable, negative sense).",2,draft,
determiners_demonstratives_q01,determiners,demonstratives,1,multiple_choice_single,Look at ___ birds over there!,Look at ___ birds over there!,Look at ___ birds over there!,this,this,this,that,that,that,these,these,these,those,those,those,D,"This = singular, near.",选项 A。,Opción A.,"That = singular, far.",选项 B。,Opción B.,"These = plural, near.",选项 C。,Opción C.,"Correct! Those = plural, far.",正确！选项 D。,¡Correcto! Opción D.,Those for plural things far away.,Those for plural things far away.,Those for plural things far away.,2,draft,
determiners_demonstratives_q02,determiners,demonstratives,2,multiple_choice_single,___ is my friend Sarah. (introducing someone nearby),___ is my friend Sarah. (introducing someone nearby),___ is my friend Sarah. (introducing someone nearby),That,That,That,Those,Those,Those,These,These,These,This,This,This,D,"That = far, impersonal.",选项 A。,Opción A.,"Those = plural, far.",选项 B。,Opción B.,"These = plural, near.",选项 C。,Opción C.,Correct! This is = introduction.,正确！选项 D。,¡Correcto! Opción D.,This for introducing people.,This for introducing people.,This for introducing people.,2,draft,
determiners_possessives_q01,determiners,possessives,1,multiple_choice_single,The dog wagged ___ tail.,The dog wagged ___ tail.,The dog wagged ___ tail.,its,its,its,it is,it is,it is,his,his,his,their,their,their,A,Correct! Its = possessive of it.,正确！选项 A。,¡Correcto! Opción A.,"It is = contraction, not possessive.",选项 B。,Opción B.,"His = male, but dog is neuter here.",选项 C。,Opción C.,"Their = plural, but dog is singular.",选项 D。,Opción D.,Its = possessive pronoun (no apostrophe).,Its = possessive pronoun (no apostrophe).,Its = possessive pronoun (no apostrophe).,2,draft,
determiners_possessives_q02,determiners,possessives,2,multiple_choice_single,The students forgot ___ homework.,The students forgot ___ homework.,The students forgot ___ homework.,his,his,his,her,her,her,its,its,its,their,their,their,D,His = singular male.,选项 A。,Opción A.,Her = singular female.,选项 B。,Opción B.,Its = singular neuter.,选项 C。,Opción C.,Correct! Their = plural students.,正确！选项 D。,¡Correcto! Opción D.,Their for plural possessor.,Their for plural possessor.,Their for plural possessor.,2,draft,
determiners_generics_q01,determiners,generics,1,multiple_choice_single,___ tiger is an endangered species.,___ tiger is an endangered species.,___ tiger is an endangered species.,A,A,A,An,An,An,The,The,The,Ø,Ø,Ø,C,"A = one tiger, not species.",选项 A。,Opción A.,An = before vowels.,选项 B。,Opción B.,Correct! The tiger = species as a class.,正确！选项 C。,¡Correcto! Opción C.,"Zero article = plural generic, not singular.",选项 D。,Opción D.,The + singular noun for species in general.,The + singular noun for species in general.,The + singular noun for species in general.,2,draft,
