index,knowledge_point_id,module_id,phase_id,sort_order,objective_code,name_en,name_zh,name_es,objective_en,objective_zh,objective_es,difficulty_level,chinese_l1_risk,spanish_l1_risk,misconception_codes,review_status,review_notes
262,conj_cause_contrast,conjunctions,conj_cause,3,CONJ-02-03,"Because, Since & As: Contrast and misconception",because、since 与 as：对比与易错点,"Because, since y as: Contraste y error frecuente",Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_CONTRAST_01|CONJ_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
263,conj_cause_production,conjunctions,conj_cause,4,CONJ-02-04,"Because, Since & As: Editing and production",because、since 与 as：改错与产出,"Because, since y as: Corrección y producción",Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_PRODUCTION_01|CONJ_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
264,conj_result_form,conjunctions,conj_result,1,CONJ-03-01,"So, Therefore & As a Result: Core form",so、therefore 与 as a result：核心形式,"So, therefore y as a result: Forma central",Recognize and build the core form used in this phase.,识别并构建本阶段的核心形式。,Reconoce y construye la forma central de esta fase.,1,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_FORM_01|CONJ_FORM_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
265,conj_result_meaning,conjunctions,conj_result,2,CONJ-03-02,"So, Therefore & As a Result: Meaning and use",so、therefore 与 as a result：意义与用法,"So, therefore y as a result: Significado y uso",Choose the form according to the intended meaning and context.,根据目标意义和语境选择形式。,Elige la forma según el significado y el contexto.,1,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_MEANING_01|CONJ_MEANING_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
266,conj_result_contrast,conjunctions,conj_result,3,CONJ-03-03,"So, Therefore & As a Result: Contrast and misconception",so、therefore 与 as a result：对比与易错点,"So, therefore y as a result: Contraste y error frecuente",Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_CONTRAST_01|CONJ_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
267,conj_result_production,conjunctions,conj_result,4,CONJ-03-04,"So, Therefore & As a Result: Editing and production",so、therefore 与 as a result：改错与产出,"So, therefore y as a result: Corrección y producción",Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_PRODUCTION_01|CONJ_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
268,conj_contrast_form,conjunctions,conj_contrast,1,CONJ-04-01,"Although, Even Though & Despite: Core form",although、even though 与 despite：核心形式,"Although, even though y despite: Forma central",Recognize and build the core form used in this phase.,识别并构建本阶段的核心形式。,Reconoce y construye la forma central de esta fase.,1,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_FORM_01|CONJ_FORM_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
269,conj_contrast_meaning,conjunctions,conj_contrast,2,CONJ-04-02,"Although, Even Though & Despite: Meaning and use",although、even though 与 despite：意义与用法,"Although, even though y despite: Significado y uso",Choose the form according to the intended meaning and context.,根据目标意义和语境选择形式。,Elige la forma según el significado y el contexto.,1,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_MEANING_01|CONJ_MEANING_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
270,conj_contrast_contrast,conjunctions,conj_contrast,3,CONJ-04-03,"Although, Even Though & Despite: Contrast and misconception",although、even though 与 despite：对比与易错点,"Although, even though y despite: Contraste y error frecuente",Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_CONTRAST_01|CONJ_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
271,conj_contrast_production,conjunctions,conj_contrast,4,CONJ-04-04,"Although, Even Though & Despite: Editing and production",although、even though 与 despite：改错与产出,"Although, even though y despite: Corrección y producción",Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_PRODUCTION_01|CONJ_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
272,conj_condition_form,conjunctions,conj_condition,1,CONJ-05-01,"If, Unless & Even If: Core form",if、unless 与 even if：核心形式,"If, unless y even if: Forma central",Recognize and build the core form used in this phase.,识别并构建本阶段的核心形式。,Reconoce y construye la forma central de esta fase.,1,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_FORM_01|CONJ_FORM_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
273,conj_condition_meaning,conjunctions,conj_condition,2,CONJ-05-02,"If, Unless & Even If: Meaning and use",if、unless 与 even if：意义与用法,"If, unless y even if: Significado y uso",Choose the form according to the intended meaning and context.,根据目标意义和语境选择形式。,Elige la forma según el significado y el contexto.,1,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_MEANING_01|CONJ_MEANING_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
274,conj_condition_contrast,conjunctions,conj_condition,3,CONJ-05-03,"If, Unless & Even If: Contrast and misconception",if、unless 与 even if：对比与易错点,"If, unless y even if: Contraste y error frecuente",Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文连接关系可更依赖语序和语境，学习者可能堆叠或省略连接词。,El español permite不同的标点和从属结构，可能出现逗号拼接或连接词直译。,CONJ_CONTRAST_01|CONJ_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
